l,C_l_GoE,C_l_LCDM,D_l_GoE,D_l_LCDM
1287,4.113092266604537e-18,4.042365367830418e-18,1.0851330560790248e-12,1.0664735923862474e-12
1288,3.94051553642607e-18,3.87285896899422e-18,1.0412186924673714e-12,1.023341518268456e-12
1289,3.774908348237404e-18,3.71019340422387e-18,9.9900847160439e-13,9.818820220737381e-13
1290,3.616008351156625e-18,3.554111387643792e-18,9.58441276759977e-13,9.420351739594045e-13
1291,3.463561947928094e-18,3.4043642076158863e-18,9.194578970650747e-13,9.037429104019876e-13
1292,3.3173240613787054e-18,3.2607114984797476e-18,8.820009825825386e-13,8.669489903202438e-13
1293,3.1770579042883618e-18,3.1229210156041004e-18,8.460149997522437e-13,8.315989515571568e-13
1294,3.042534752759377e-18,2.990768413833669e-18,8.114461872413063e-13,7.976400677514268e-13
1295,2.9135337231622132e-18,2.8640370294085608e-18,7.782425122286536e-13,7.650213056273287e-13
1296,2.7898415527271433e-18,2.742517665425525e-18,7.463536271513714e-13,7.336932827300406e-13
1297,2.6712523838441474e-18,2.6260083809033386e-18,7.157308269385712e-13,7.036082256319004e-13
1298,2.5575675521262714e-18,2.514314283507584e-18,6.863270067568542e-13,6.747199286334107e-13
1299,2.4485953782843665e-18,2.4072473259829162e-18,6.580966202897038e-13,6.469837129811013e-13
1300,2.344150963854723e-18,2.3046261063346044e-18,6.309956385716024e-13,6.20356386622851e-13
1301,2.244055990814254e-18,2.206275671794413e-18,6.049815093959953e-13,5.947962045196263e-13
1302,2.148138525111663e-18,2.1120273265997565e-18,5.800131173146896e-13,5.702628295310971e-13
1303,2.0562328241369284e-18,2.021718443609049e-18,5.560507442447592e-13,5.467172938910865e-13
1304,1.9681791481452888e-18,1.935192279770146e-18,5.330560306974679e-13,5.241219612872906e-13
1305,1.8838235756466513e-18,1.852297795453579e-18,5.109919376423845e-13,5.024404895583906e-13
1306,1.8030178227654056e-18,1.7728894776564314e-18,4.898227090183227e-13,4.816377940201547e-13
1307,1.7256190665707046e-18,1.6968271670778865e-18,4.695138349014524e-13,4.616800114308791e-13
1308,1.651489772372245e-18,1.6239758890624858e-18,4.500320153395902e-13,4.4253446460518686e-13
1309,1.580497524971714e-18,1.5542056884023754e-18,4.3134512486037393e-13,4.2416962768393076e-13
1310,1.5125148638555083e-18,1.4873914679853052e-18,4.1342217765977524e-13,4.065550920667174e-13
1311,1.4474191223101833e-18,1.42341283127106e-18,3.9623329347626244e-13,3.89661533012438e-13
1312,1.3850922704378353e-18,1.3621539285748079e-18,3.7974966415472643e-13,3.7346067691202283e-13
1313,1.3254207620448065e-18,1.3035033071320799e-18,3.639435209031992e-13,3.5792526923655963e-13
1314,1.2682953853734845e-18,1.2473537649165405e-18,3.4878810224434147e-13,3.4302904316288953e-13
1315,1.2136111176435194e-18,1.1936022081782876e-18,3.34257622662662e-13,3.287466888777876e-13
1316,1.1612669833655276e-18,1.1421495126672073e-18,3.203272419474532e-13,3.150538235608765e-13
1317,1.11116591638745e-18,1.092900388503052e-18,3.069730352305374e-13,3.0192696204554374e-13
1318,1.0632146256308118e-18,1.0457632486510154e-18,2.941719637170094e-13,2.893434881562385e-13
1319,1.0173234644715804e-18,1.0006500809590474e-18,2.819018461063436e-13,2.7728162671971666e-13
1320,9.734063037180205e-19,9.574763237108887e-19,2.701413307004783e-13,2.657204162470567e-13
1321,9.313804081355275e-19,9.161607446464011e-19,2.588698681946874e-13,2.546396822824835e-13
1322,8.91166316466592e-19,8.766253233989596e-19,2.4806768514640893e-13,2.440200114143949e-13
1323,8.526877248920953e-19,8.387951372977332e-19,2.377157581165063e-13,2.3384272594331336e-13
1324,8.158713738785335e-19,8.025982504810841e-19,2.277957884768466e-13,2.2408985920088866e-13
1325,7.806469383542067e-19,7.679656062657741e-19,2.182901778774836e-13,2.1474413151349806e-13
1326,7.469469211561618e-19,7.348309227154032e-19,2.0918200436622242e-13,2.0578892680347808e-13
1327,7.1470654968840905e-19,7.031305913502616e-19,2.0045499915282031e-13,1.9720826982051172e-13
1328,6.838636757310273e-19,6.728035789398541e-19,1.920935240096527e-13,1.8898680399526795e-13
1329,6.5435867833877535e-19,6.437913323183593e-19,1.8408254930021443e-13,1.811097699069402e-13
1330,6.261343697672049e-19,6.160376861626617e-19,1.7640763262647456e-13,1.7356298435597916e-13
1331,5.991359043635848e-19,5.894887736719001e-19,1.6905489808572423e-13,1.6633282003294117e-13
1332,5.73310690359563e-19,5.64092940087079e-19,1.6201101612726467e-13,1.5940618577408232e-13
1333,5.486083045020687e-19,5.39800658988861e-19,1.5526318399897458e-13,1.5277050739402214e-13
1334,5.249804094587511e-19,5.165644513114312e-19,1.4879910677354673e-13,1.4641370908555328e-13
1335,5.023806739342118e-19,4.943388070102746e-19,1.4260697894398303e-13,1.403241953764718e-13
1336,4.807646954331227e-19,4.7308010932152845e-19,1.3667546657769655e-13,1.3449083363306568e-13
1337,4.60089925606555e-19,4.527465615507798e-19,1.3099369001844325e-13,1.2890293709976842e-13
1338,4.403155981179521e-19,4.332981163292697e-19,1.255512071251426e-13,1.2355024846432367e-13
1339,4.2140265896545894e-19,4.1469640727573095e-19,1.2033799703653294e-13,1.1842292393769215e-13
1340,4.0331369919768485e-19,3.969046830024166e-19,1.1534444445051818e-13,1.1351151783783884e-13
1341,3.8601288996040187e-19,3.7988774340429074e-19,1.1056132440699048e-13,1.0880696766646807e-13
1342,3.694659198122045e-19,3.6361187817084453e-19,1.0597978756287262e-13,1.0430057966772794e-13
1343,3.536399342476761e-19,3.480448074605022e-19,1.0159134594808107e-13,9.998401485786245e-14
1344,3.3850347736732404e-19,3.331556246782675e-19,9.73878591911271e-14,9.584927551480177e-14
1345,3.2402643563415687e-19,3.1891474129785105e-19,9.336152120306105e-14,9.188869211666697e-14
1346,3.1017998365757647e-19,3.0529383367029044e-19,8.95048473085085e-14,8.809491071820516e-14
1347,2.969365319460449e-19,2.922657917618341e-19,8.581066181259013e-14,8.446088075421023e-14
1348,2.842696765707979e-19,2.7980466976464565e-19,8.22720859925683e-14,8.09798432590326e-14
1349,2.721541506838055e-19,2.6788563852478966e-19,7.888252650315255e-14,7.764531949136681e-14
1350,2.605657778340573e-19,2.564849397328003e-19,7.563566418447226e-14,7.445109995357605e-14
1351,2.494814270272143e-19,2.455798418230833e-19,7.252544326182926e-14,7.13912337949156e-14
1352,2.3887896947466407e-19,2.3514859752935433e-19,6.954606092645941e-14,6.84600185881263e-14
1353,2.2873723697899656e-19,2.251704030442826e-19,6.66919572866482e-14,6.565199046898328e-14
1354,2.190359819039608e-19,2.156253587325117e-19,6.395780567868167e-14,6.296191462851441e-14
1355,2.0975583867800963e-19,2.0649443134725764e-19,6.133850332725605e-14,6.038477614774254e-14
1356,2.0087828678158609e-19,1.9775941770169476e-19,5.882916234511391e-14,5.791577116494331e-14
1357,1.9238561516941167e-19,1.8940290974742484e-19,5.642510106184103e-14,5.55502983655734e-14
1358,1.842608880800765e-19,1.814082610133332e-19,5.412183567190777e-14,5.328395078516815e-14
1359,1.764879121863782e-19,1.737595543592544e-19,5.191507219222436e-14,5.1112507915687555e-14
1360,1.6905120504090793e-19,1.6644157099989808e-19,4.9800698719639945e-14,4.90319281059469e-14
1361,1.619359647725089e-19,1.594397607555801e-19,4.777477797900226e-14,4.703834124694832e-14
1362,1.551280409903315e-19,1.5274021348738022e-19,4.583354015257699e-14,4.512804173310835e-14
1363,1.4861390685329616e-19,1.4632963167540677e-19,4.3973375981808393e-14,4.329748169055341e-14
1364,1.4238063226389276e-19,1.4019530409993843e-19,4.2190830132598295e-14,4.1543264463845736e-14
1365,1.3641585814631622e-19,1.3432508058626195e-19,4.0482594815465884e-14,3.9862138352683075e-14
1366,1.3070777177004035e-19,1.2870734777509824e-19,3.884550365214928e-14,3.825099059030866e-14
1367,1.2524508308099193e-19,1.2333100588154672e-19,3.727652578039954e-14,3.6706841555553326e-14
1368,1.2001700200357007e-19,1.181854464065348e-19,3.577276018891825e-14,3.522683921062665e-14
1369,1.150132166777989e-19,1.1326053076577917e-19,3.43314302745817e-14,3.380825375696186e-14
1370,1.1022387259695122e-19,1.085465698022916e-19,3.2949878614292826e-14,3.244847250161214e-14
1371,1.056395526120076e-19,1.0403430414946524e-19,3.162556194399665e-14,3.1144994926886166e-14
1372,1.0125125777033231e-19,9.971488541277183e-20,3.0356046337590306e-14,2.989542795610128e-14
1373,9.705038895694867e-20,9.557985813908058e-20,2.913900257865315e-14,2.869748140852312e-14
1374,9.30287293077724e-20,9.16211425435611e-20,2.7972201718112654e-14,2.7548963636745305e-14
1375,8.917842736514535e-20,8.783101796509857e-20,2.6853510811157822e-14,2.6447777339955644e-14
1376,8.549198094693753e-20,8.420210702205288e-20,2.5780888826894164e-14,2.5391915546712476e-14
1377,8.19622217014409e-20,8.072736044112802e-20,2.4752382724428396e-14,2.4379457761044965e-14
1378,7.858230032117163e-20,7.740004253299373e-20,2.376612368925031e-14,2.3408566265866437e-14
1379,7.534567238960484e-20,7.421371728918863e-20,2.2820323523965673e-14,2.24774825778722e-14
1380,7.224608483573262e-20,7.116223507568141e-20,2.191327118761153e-14,2.1584524048266436e-14
1381,6.927756297219223e-20,6.823971989930712e-20,2.1043329477962607e-14,2.0728080603837097e-14
1382,6.643439809355127e-20,6.544055722411567e-20,2.020893185141322e-14,1.99066116230687e-14
1383,6.371113561214223e-20,6.275938231545971e-20,1.9408579375187096e-14,1.9118642942147932e-14
1384,6.110256370964341e-20,6.01910690904363e-20,1.864083780679831e-14,1.836276398588386e-14
1385,5.860370248337287e-20,5.773071945405148e-20,1.7904334795849753e-14,1.7637625018724326e-14
1386,5.6209793567015e-20,5.53736531012129e-20,1.719775720341602e-14,1.6941934511207202e-14
1387,5.391629020624054e-20,5.31153977653834e-20,1.6519848534417652e-14,1.6274456617341935e-14
1388,5.171884777038751e-20,5.0951679895419104e-20,1.5869406478545677e-14,1.563400875856541e-14
1389,4.96133146820684e-20,4.887841574280051e-20,1.5245280555447167e-14,1.501945931006505e-14
1390,4.759572374724702e-20,4.6891702842128965e-20,1.464636986003099e-14,1.442972538540738e-14
1391,4.5662283868975736e-20,4.498781186839489e-20,1.4071620903894236e-14,1.3863770715548463e-14
1392,4.3809372128625504e-20,4.316317885515364e-20,1.352002554901188e-14,1.3320603618442126e-14
1393,4.203352621905668e-20,4.1414397758347777e-20,1.2990619029968476e-14,1.279927505559514e-14
1394,4.033143721477143e-20,3.9738213351095397e-20,1.2482478061142322e-14,1.229887677204742e-14
1395,3.869994266467382e-20,3.8131514435338417e-20,1.1994719025383823e-14,1.1818539516384232e-14
1396,3.713601999361832e-20,3.65913273567879e-20,1.1526496240853965e-14,1.1357431337508762e-14
1397,3.563678019947461e-20,3.511480981014005e-20,1.1077000302812465e-14,1.0914755955024747e-14
1398,3.4199461832954696e-20,3.3699244922044664e-20,1.0645456497262064e-14,1.0489751200193432e-14
1399,3.2821425247963736e-20,3.2342035599812866e-20,1.0231123283473199e-14,1.008168752454446e-14
1400,3.150014711071778e-20,3.1040699134323784e-20,9.833290842522643e-15,9.689866573327614e-15
1401,3.0233215156350027e-20,2.979286204605818e-20,9.451279689089666e-15,9.313619821099917e-15
1402,2.901832318218354e-20,2.8596255163635805e-20,9.084439343858219e-15,8.952307266845806e-15
1403,2.785326626728667e-20,2.744870892466159e-20,8.732147063974587e-15,8.605316186126627e-15
1404,2.673593620835673e-20,2.634814888910837e-20,8.393806629109697e-15,8.27205993785397e-15
1405,2.5664317162383675e-20,2.529259145586094e-20,8.068847180769379e-15,7.951976823373246e-15
1406,2.463648148694527e-20,2.4280139773439217e-20,7.756722112589537e-15,7.644528995635922e-15
1407,2.3650585769361696e-20,2.3308979836287273e-20,7.456908009440862e-15,7.349201416324885e-15
1408,2.2704867036308923e-20,2.2377376758379265e-20,7.168903633255332e-15,7.065500858883155e-15
1409,2.1797639135838967e-20,2.1483671216235582e-20,6.892228953568593e-15,6.792954955476558e-15
1410,2.0927289284100275e-20,2.062627605378117e-20,6.626424220854246e-15,6.531111286001306e-15
1411,2.0092274769373468e-20,1.9803673041793847e-20,6.371049080802039e-15,6.27953650732197e-15
1412,1.9291119806356987e-20,1.9014409785003672e-20,6.1256817277682575e-15,6.0378155210001155e-15
1413,1.8522412533935586e-20,1.8257096770197515e-20,5.889918095697498e-15,5.805550677843501e-15
1414,1.7784802149959698e-20,1.75304045489722e-20,5.66337108488591e-15,5.582361017675227e-15
1415,1.7076996176839455e-20,1.6833061049050502e-20,5.445669823021923e-15,5.367881542786965e-15
1416,1.6397757852027177e-20,1.6163849008339072e-20,5.236458959005564e-15,5.1617625236041974e-15
1417,1.5745903637721117e-20,1.552160352616174e-20,5.035397988110074e-15,4.963668835152904e-15
1418,1.5120300844368012e-20,1.4905209726341766e-20,4.842160607108568e-15,4.773279322975021e-15
1419,1.4519865362782155e-20,1.431360052704227e-20,4.656434098046975e-15,4.590286197197348e-15
1420,1.3943559499924892e-20,1.374575451249634e-20,4.4779187393994e-15,4.41439445351259e-15
1421,1.3390389913608158e-20,1.3200693901973747e-20,4.3063272433957405e-15,4.24532131988379e-15
1422,1.2859405641594416e-20,1.2677482611536362e-20,4.1413842183624166e-15,4.082795727833574e-15
1423,1.2349696220767447e-20,1.2175224404332385e-20,3.98282565496668e-15,3.926557807228235e-15
1424,1.1860389892240328e-20,1.169306112536845e-20,3.830398435302139e-15,3.776358403513098e-15
1425,1.1390651888451468e-20,1.1230171016879319e-20,3.6838598637985766e-15,3.6319586164001344e-15
1426,1.0939682798477994e-20,1.078576711059031e-20,3.5429772189833965e-15,3.4931293590522023e-15
1427,1.0506717007963066e-20,1.0359095693331943e-20,3.4075273251632655e-15,3.3596509368489297e-15
1428,1.0091021210217413e-20,9.949434842626802e-21,3.277296143135321e-15,3.231312644859109e-15
1429,9.691892985211109e-21,9.556093029021715e-21,3.152078379076092e-15,3.1079123831826956e-15
1430,9.308659443318802e-21,9.178407782082921e-21,3.031677110792893e-15,2.989256289361404e-15
1431,8.940675930825545e-21,8.815744417113021e-21,2.9159034305585866e-15,2.8751583870923268e-15
1432,8.587324794335872e-21,8.467494819781916e-21,2.804576103784492e-15,2.7654402505123764e-15
1433,8.24801420135897e-21,8.133076285991474e-21,2.697521242818972e-15,2.6599306833533894e-15
1434,7.922177014467995e-21,7.811930414416898e-21,2.5945719951907425e-15,2.5584654122987943e-15
1435,7.609269716550374e-21,7.503522049284301e-21,2.4955682456459694e-15,2.4608867939021374e-15
1436,7.308771384780234e-21,7.207338271056295e-21,2.400356331357084e-15,2.3670435344561534e-15
1437,7.020182711052518e-21,6.922887432803935e-21,2.30878876970874e-15,2.276790422228075e-15
1438,6.7430250667235786e-21,6.649698240146672e-21,2.2207239980931362e-15,2.1899880715031558e-15
1439,6.476839609601456e-21,6.387318872738708e-21,2.1360261251718885e-15,2.1065026779029455e-15
1440,6.2211864312246365e-21,6.135316145373979e-21,2.0545646930860763e-15,2.026205784468827e-15
1441,5.9756437425595685e-21,5.893274706871941e-21,1.9762144501195055e-15,1.9489740580243482e-15
1442,5.739807096332744e-21,5.66079627499031e-21,1.9008551333420644e-15,1.8746890753513183e-15
1443,5.513288644297459e-21,5.437498905693735e-21,1.8283712607817745e-15,1.8032371187359847e-15
1444,5.295716427813274e-21,5.223016295183987e-21,1.758651932694111e-15,1.7345089804612237e-15
1445,5.08673370019303e-21,5.016997113172658e-21,1.6915906415170358e-15,1.6683997758402022e-15
1446,4.88599827934335e-21,4.819104365947256e-21,1.6270850901184809e-15,1.604808764404938e-15
1447,4.6931819292942736e-21,4.62901478785007e-21,1.5650370179611103e-15,1.5436391788809564e-15
1448,4.5079697692788106e-21,4.446418259853197e-21,1.5053520348260411e-15,1.4847980615958068e-15
1449,4.330059709086641e-21,4.271017253975418e-21,1.4479394617537194e-15,1.4281961079854186e-15
1450,4.159161909475226e-21,4.102526302344733e-21,1.3927121788754669e-15,1.373747516877349e-15
1451,3.9949982664795835e-21,3.940671489767183e-21,1.339586479824392e-15,1.3213698472448487e-15
1452,3.837301918515662e-21,3.785189968715544e-21,1.2884819324283117e-15,1.2709838811394424e-15
1453,3.685816775225067e-21,3.635829495703198e-21,1.2393212454012343e-15,1.2225134925233175e-15
1454,3.540297067057573e-21,3.49234798805648e-21,1.1920301407626332e-15,1.175885521735333e-15
1455,3.400506914635989e-21,3.3545131001460024e-21,1.14653723172646e-15,1.1310296553369162e-15
1456,3.2662199169922355e-21,3.222101818181055e-21,1.1027739058134306e-15,1.0878783110955248e-15
1457,3.137218757807195e-21,3.0949000727140932e-21,1.0606742129516966e-15,1.046366527874724e-15
1458,3.013294828827263e-21,2.9727023680420406e-21,1.0201747583416257e-15,1.0064318602103556e-15
1459,2.8942478696698574e-21,2.8553114277297554e-21,9.812145998708388e-16,9.680142773625216e-16
1460,2.779885623267484e-21,2.7425378555177496e-21,9.437351498755435e-16,9.31056066642837e-16
1461,2.6700235062350482e-21,2.6341998109107063e-21,9.076800810535038e-16,8.955017408255237e-16
1462,2.5644842934792666e-21,2.5301226987769608e-21,8.729952363430725e-16,8.612979494598816e-16
1463,2.4630978164010335e-21,2.430138872320554e-21,8.396285425912352e-16,8.283933939100211e-16
1464,2.3657006740723592e-21,2.3340873488177006e-21,8.075299278418071e-16,7.967387459558127e-16
1465,2.2721359567986224e-21,2.2418135375381625e-21,7.766512420827058e-16,7.662865697966469e-16
1466,2.182252981504878e-21,2.1531689792995343e-21,7.469461812987147e-16,7.369912473069719e-16
1467,2.0959070384113655e-21,2.0680110971284142e-21,7.183702146832158e-16,7.088089063995175e-16
1468,2.012959148488625e-21,1.9862029575272572e-21,6.908805148691534e-16,6.816973523587734e-16
1469,1.9332758312067225e-21,1.907613041869416e-21,6.644358910459568e-16,6.556160020136635e-16
1470,1.856728882115972e-21,1.8321150274673596e-21,6.389967248353129e-16,6.30525820624402e-16
1471,1.7831951598183503e-21,1.7595875778805112e-21,6.14524908804545e-16,6.063892613642927e-16
1472,1.712556381909571e-21,1.689914142049563e-21,5.909837875019697e-16,5.83170207282745e-16
1473,1.6446989294915017e-21,1.6229827618635318e-21,5.683381009039118e-16,5.608339156410154e-16
1474,1.5795136598735557e-21,1.5586858877844207e-21,5.465539301681999e-16,5.393469645172187e-16
1475,1.516895727099426e-21,1.4969202021718107e-21,5.255986455937532e-16,5.186772015818731e-16
1476,1.4567444099528087e-21,1.4375864499667082e-21,5.054408566905681e-16,4.987936949498672e-16
1477,1.3989629471117444e-21,1.3805892764096582e-21,4.860503642687381e-16,4.796666860189742e-16
1478,1.3434583791368697e-21,1.3258370714835647e-21,4.673981144594072e-16,4.612675442092478e-16
1479,1.290141396993498e-21,1.2732418207860357e-21,4.494561545845382e-16,4.4356872352154397e-16
1480,1.2389261968213733e-21,1.2227189625497528e-21,4.3219759079615747e-16,4.2654372083712775e-16
1481,1.189730340679413e-21,1.1741872505426287e-21,4.155965474094283e-16,4.101670358839576e-16
1482,1.1424746230053209e-21,1.1275686225918666e-21,3.996281278573254e-16,3.9441413279859976e-16
1483,1.0970829425420469e-21,1.0827880744879327e-21,3.8426837719798867e-16,3.7926140321597974e-16
1484,1.0534821794945688e-21,1.0397735390357545e-21,3.6949424610898316e-16,3.6468613082226914e-16
1485,1.0116020776913792e-21,9.984557700312035e-22,3.552835563056774e-16,3.506664573091481e-16
1486,9.713751315354822e-22,9.587682309511384e-22,3.4161496732380835e-16,3.3718134967048495e-16
1487,9.327364775395904e-22,9.206469881550532e-22,3.284679446090148e-16,3.2421056878515257e-16
1488,8.956237902495809e-22,8.84030608405538e-22,3.1582272885868617e-16,3.1173463923221444e-16
1489,8.599771823693837e-22,8.488600605237682e-22,3.036603065639944e-16,2.997348202871982e-16
1490,8.257391089087709e-22,8.150786210043677e-22,2.919623817022342e-16,2.8819307805039367e-16
1491,7.9285427518388905e-22,7.826317834222438e-22,2.807113485319274e-16,2.770920586604029e-16
1492,7.612695485078939e-22,7.51467171471376e-22,2.698902654451954e-16,2.6641506254818594e-16
1493,7.309338734165381e-22,7.215344554829164e-22,2.5948282983398443e-16,2.561460196888914e-16
1494,7.017981902804898e-22,6.9278527227676785e-22,2.494733539286303e-16,2.4626946581063214e-16
1495,6.738153571628709e-22,6.651731482074057e-22,2.3984674156910566e-16,2.3677051952119136e-16
1496,6.469400747867844e-22,6.386534252708984e-22,2.3058846587102427e-16,2.276348603153493e-16
1497,6.21128814483723e-22,6.131831901460873e-22,2.2168454775017257e-16,2.188487074271864e-16
1498,5.9633974899943075e-22,5.887212060484848e-22,2.1312153527090716e-16,2.1039879949326156e-16
1499,5.725326860392999e-22,5.652278472808716e-22,2.0488648378528097e-16,2.0227237499406675e-16
1500,5.496690044405839e-22,5.42665036369674e-22,1.9696693683120144e-16,1.9445715344256981e-16
1501,5.277115928636769e-22,5.209961836811094e-22,1.893509077592991e-16,1.8694131729001646e-16
1502,5.0662479089946325e-22,5.00186129415748e-22,1.8202686205950445e-16,1.797134945204559e-16
1503,4.86374332494172e-22,4.802010878845033e-22,1.749837003595541e-16,1.727627419066583e-16
1504,4.669272915975729e-22,4.610085939734029e-22,1.6821074206887624e-16,1.6607852890130453e-16
1505,4.482520299443375e-22,4.425774517083915e-22,1.6169770964240332e-16,1.596507221384024e-16
1506,4.3031814688232695e-22,4.248776848353178e-22,1.5543471343995746e-16,1.534695705209695e-16
1507,4.130964311653158e-22,4.0788048933392354e-22,1.4941223715789623e-16,1.475256908720439e-16
1508,3.96558814631123e-22,3.9155818778806816e-22,1.4362112381066234e-16,1.418100541270257e-16
1509,3.806783276895674e-22,3.7588418553781125e-22,1.380525622408448e-16,1.3631397204630005e-16
1510,3.654290565478439e-22,3.6083292854210096e-22,1.3269807413723877e-16,1.310290844279586e-16
1511,3.50786102103986e-22,3.4637986288383545e-22,1.275495015412455e-16,1.2594734680127497e-16
1512,3.367255404420343e-22,3.325013958519741e-22,1.225989948227776e-16,1.210610185824021e-16
1513,3.232243848652877e-22,3.1917485853808358e-22,1.1783900110759933e-16,1.1636265167450954e-16
1514,3.1026054940669e-22,3.0637846988733744e-22,1.1326225313877704e-16,1.118450794953132e-16
1515,2.978128137579729e-22,2.940913021465172e-22,1.0886175855563329e-16,1.0750140641565613e-16
1516,2.8586078956155408e-22,2.8229324765389786e-22,1.046307895742544e-16,1.0332499759344504e-16
1517,2.7438488801154712e-22,2.709649869182237e-22,1.0056287305426421e-16,9.93094691878984e-17
1518,2.633662887124381e-22,2.6008795793614263e-22,9.665178093718579e-17,9.544867893966281e-17
1519,2.5278690974608393e-22,2.496443266995306e-22,9.28915210422993e-17,9.173671710292875e-17
1520,2.426293788997311e-22,2.3961695884615296e-22,8.927632820647501e-17,8.816789771624098e-17
1521,2.32877006009662e-22,2.299893924089821e-22,8.580065575499198e-17,8.473675019921937e-17
1522,2.2351375637693165e-22,2.2074581162132064e-22,8.245916729087125e-17,8.143801126291783e-17
1523,2.1452422521340524e-22,2.1187102173659696e-22,7.924672879074026e-17,7.826661712202724e-17
1524,2.0589361307801368e-22,2.0335042482337778e-22,7.615840099572198e-17,7.521769599759859e-17
1525,1.9760770226473282e-22,1.9516999649770937e-22,7.318943208628641e-17,7.228656089939872e-17
1526,1.8965283410535372e-22,1.8731626355643005e-22,7.033525063043828e-17,6.946870267744035e-17
1527,1.820158871515626e-22,1.7977628247652977e-22,6.759145879502035e-17,6.675978333262754e-17
1528,1.7468425620229498e-22,1.7253761874705157e-22,6.495382581031863e-17,6.415562957685661e-17
1529,1.6764583214363213e-22,1.6558832700131435e-22,6.241828167851604e-17,6.165222663326948e-17
1530,1.6088898256985733e-22,1.5891693191856226e-22,5.998091111692549e-17,5.924571226773116e-17
1531,1.5440253315547167e-22,1.5251240986531191e-22,5.763794772725817e-17,5.693237104292616e-17
1532,1.4817574974921026e-22,1.4636417124788654e-22,5.538576838253669e-17,5.4708628786813926e-17
1533,1.4219832116218226e-22,1.4046204354869505e-22,5.322088782356131e-17,5.2571047267479285e-17
1534,1.3646034262340037e-22,1.3479625501993382e-22,5.113995345716303e-17,5.0516319066732235e-17
1535,1.30952299876966e-22,1.293574190093777e-22,4.91397403487547e-17,4.8541262645086105e-17
1536,1.2566505389620718e-22,1.2413651889393763e-22,4.7217146401983565e-17,4.664281759102926e-17
1537,1.205898261910085e-22,1.1912489359759209e-22,4.5369187718552585e-17,4.4818040047765986e-17
1538,1.1571818468550689e-22,1.1431422367121696e-22,4.3592994131541976e-17,4.306409831086186e-17
1539,1.110420301441929e-22,1.096965179126926e-22,4.1885804905805193e-17,4.137826859046754e-17
1540,1.065535831253324e-22,1.0526410050652593e-22,4.024496459926292e-17,3.9757930932040387e-17
1541,1.0224537144139736e-22,1.0100959866298885e-22,3.86679190791334e-17,3.820056528969478e-17
1542,9.811021810701914e-23,9.692593073758524e-23,3.715221168737483e-17,3.670374774654557e-17
1543,9.414122975569766e-23,9.300629481236585e-23,3.569547954981644e-17,3.526514687660616e-17
1544,9.033178550721968e-23,8.924415772132173e-23,3.429545002365843e-17,3.3882520243004144e-17
1545,8.667552626845898e-23,8.5633244502792e-23,3.2949937278228313e-17,3.2553711027480233e-17
1546,8.31663444508549e-23,8.216752826243828e-23,3.16568390040538e-17,3.127664478630708e-17
1547,7.979837408853912e-23,7.884122043099795e-23,3.0414133245507285e-17,3.004932632795554e-17
1548,7.656598134167138e-23,7.564876140161309e-23,2.92198753524431e-17,2.8869836708000205e-17
1549,7.346375537014346e-23,7.258481153211852e-23,2.807219504642004e-17,2.7736330336923944e-17
1550,7.048649956337877e-23,6.964424249823254e-23,2.6969293597263856e-17,2.6647032196640972e-17
1551,6.762922311248442e-23,6.682212898411569e-23,2.590944110587412e-17,2.5600235161705793e-17
1552,6.488713291156361e-23,6.411374069730373e-23,2.4890973889340298e-17,2.4594297421332395e-17
1553,6.225562577546471e-23,6.151453469548369e-23,2.3912291964562417e-17,2.3627639998477398e-17
1554,5.973028096176175e-23,5.902014801309115e-23,2.2971856626724025e-17,2.2698744362390008e-17
1555,5.730685298519631e-23,5.662639057613548e-23,2.20681881190868e-17,2.180615013115191e-17
1556,5.498126471328312e-23,5.432923839412527e-23,2.1199863390714747e-17,2.0948452860866432e-17
1557,5.2749600732190765e-23,5.2124827018368274e-23,2.036551393885149e-17,2.0124301918269973e-17
1558,5.0608100972443466e-23,5.0009445256348007e-23,1.9563823732801445e-17,1.9332398433664e-17
1559,4.855315458437279e-23,4.797952913225686e-23,1.879352721627488e-17,1.8571493331173658e-17
1560,4.6581294053635605e-23,4.603165608414576e-23,1.8053407385269264e-17,1.7840385433449142e-17
1561,4.468918954749262e-23,4.416253938852378e-23,1.7342293938669757e-17,1.7137919638035403e-17
1562,4.287364348288111e-23,4.2369022803574427e-23,1.6659061498848627e-17,1.646298516273044e-17
1563,4.113158530767096e-23,4.064807542250548e-23,1.6002627899648172e-17,1.5814513857356154e-17
1564,3.9460066486814656e-23,3.899678672886589e-23,1.537195253922441e-17,1.519147857945672e-17
1565,3.785625568542135e-23,3.741236184597797e-23,1.4766034795322648e-17,1.459289163153177e-17
1566,3.6317434141084913e-23,3.589211697292781e-23,1.4183912500642747e-17,1.4017803257497265e-17
1567,3.484099121809969e-23,3.443347499985639e-23,1.362466047604226e-17,1.3465300196155581e-17
1568,3.3424420136464256e-23,3.303396129555654e-23,1.3087389119401943e-17,1.2934504289531846e-17
1569,3.206531386886265e-23,3.169119966066474e-23,1.2571243048064986e-17,1.2424571144018622e-17
1570,3.076136119905731e-23,3.0402908439979144e-23,1.2075399792831594e-17,1.1934688842340721e-17
1571,2.9510342935392727e-23,2.916689678769443e-23,1.1599068541569925e-17,1.1464076704429566e-17
1572,2.8310128273343015e-23,2.798106107957627e-23,1.114148893057273e-17,1.101198409536437e-17
